"","Squad","MP","W","D","L","GF","GA","GD","Pts","Pts.MP","xG","xGA","xGD","xGD.90","Notes"
"699","Juventus",0.491654768682357,2.10300202937935,-1.2973501071123,-1.16572431105195,1.51888602386256,-0.461989848398625,1.29251495143258,1.93986069979866,1.76758804085666,1.81946276799536,44.9,26.1,0.69,"UCL"
"700","Inter",0.491654768682357,1.76974721169351,0.337024049945817,-1.70517262146773,1.80286383359265,-0.966161043329389,1.76028942189195,1.8826763198715,1.72391098409091,1.75201563104105,40.7,28.7,0.76,"UCL"
"701","Atalanta",0.491654768682357,1.60311980285059,0.010149218534194,-1.34554041452388,2.76838838667495,-0.101867566305222,1.95519545125003,1.65393880016289,1.4836871718793,2.31143011989742,41.3,42.2,1.11,"UCL"
"702","Lazio",0.491654768682357,1.76974721169351,-0.970475275700675,-0.985908207580022,1.68927270970062,-0.534014304817306,1.44843977491904,1.65393880016289,1.4836871718793,1.69647093001985,51.1,16.9,0.44,"UCL"
"703","Roma",0.491654768682357,1.26986498516476,-0.643600444289052,-0.626276000636167,1.57568158580858,0.11420580295082,1.01964651033128,1.19646376074566,1.02507807583895,1.90277981952716,49.4,23.9,0.63,"Regular"
"704","Milan",0.491654768682357,0.936610167478925,0.010149218534194,-0.626276000636167,0.78054371856433,-0.245916479142583,0.668815657486748,0.967726241037041,0.806692792010207,1.49016204051254,45.1,17.6,0.46,"Regular"
"705","Napoli",0.491654768682357,0.769982758636008,-0.316725612877429,-0.266643793692312,0.666952594672295,0.0421813465321393,0.434928422257061,0.738988721328425,0.566468979798593,1.44651977542445,44.7,16.9,0.45,"Regular"
"706","Sassuolo",0.491654768682357,0.103473123264338,0.010149218534194,0.27280451672347,1.12131709024044,0.978499279974987,0.240022392898988,0.109960542129731,-0.06684834330475,1.09738165471977,62,-9.2,-0.24,"Regular"
"707","Hellas Verona",0.491654768682357,-0.229781694421496,1.31764854418069,-0.0868276902203847,-0.128185272571954,0.11420580295082,-0.149789665817157,-0.00440821772457732,-0.17604098521912,1.00216216725486,53.7,-3.2,-0.08,"Regular"
"708","Fiorentina",0.491654768682357,-0.229781694421496,1.31764854418069,-0.0868276902203847,0.0989969752121168,-0.101867566305222,0.123078775284145,-0.00440821772457732,-0.17604098521912,1.12515400523037,48.9,4.7,0.12,"Regular"
"709","Parma",0.491654768682357,0.103473123264338,-0.643600444289052,0.632436723667325,0.382974784942206,0.546352541462904,-0.0328460482023133,-0.00440821772457732,-0.17604098521912,0.918845115723056,64.3,-15.9,-0.42,"Regular"
"712","Cagliari",0.491654768682357,-0.396409103264414,0.990773712769063,0.27280451672347,0.155792537158135,0.474328085044223,-0.149789665817157,-0.233145737433193,-0.416264797430733,0.656991525194543,59,-17.2,-0.45,"Regular"
"713","Sampdoria",0.491654768682357,-0.229781694421496,-0.970475275700675,1.17188503408311,-0.0713897106259366,1.12254819281235,-0.656545342148146,-0.404698877214655,-0.56913449611085,0.990259731321741,54.9,-4.7,-0.12,"Regular"
"714","Torino",0.491654768682357,-0.396409103264414,-0.643600444289052,1.17188503408311,-0.184980834517972,1.33862156206839,-0.851451371506218,-0.519067637068963,-0.700165666408094,0.776015884525685,60.8,-16,-0.42,"Regular"
"715","Genoa",0.491654768682357,-0.563036512107331,0.010149218534194,0.99206893061118,-0.128185272571954,1.69874384416179,-1.00737619499268,-0.576252016996117,-0.743842723173842,0.93074755165617,60,-11.3,-0.3,"Regular"
"716","Lecce",0.491654768682357,-0.729663920950248,-0.316725612877429,1.35170113755504,0.155792537158135,2.56303732118596,-1.28024463609398,-0.804989536704733,-0.984066535385455,1.16879627031845,85.6,-30.8,-0.81,"Relegated"
"717","Brescia",0.491654768682357,-1.229546147479,-0.643600444289052,2.07096555144275,-0.809732015924168,2.13089058267388,-1.70903790068174,-1.37683333597627,-1.55186827334018,0.720471183504486,74.5,-31.2,-0.82,"Relegated"
"718","SPAL",0.491654768682357,-1.39617355632192,-1.2973501071123,2.61041386185853,-1.26409651149231,1.98684166983652,-1.94292513591142,-1.66275523561204,-1.83576914231754,0.613349260106458,68.6,-27.9,-0.73,"Relegated"
"719","Juventus",0.491654768682357,2.43625684706518,-0.970475275700675,-1.70517262146773,1.17811265218645,-1.39830778184147,1.56538339253388,2.34015135928874,2.18252008013126,1.40684498898074,35.8,25,0.66,"UCL"
"720","Napoli",0.491654768682357,1.76974721169351,-0.643600444289052,-1.16572431105195,1.40529489997053,-0.966161043329389,1.48742098079065,1.71112318009004,1.54920275702792,1.45048725406882,38.2,23.5,0.62,"UCL"
"721","Atalanta",0.491654768682357,1.10323757632184,0.010149218534194,-0.806092104108095,1.57568158580858,-0.245916479142583,1.21455253968935,1.1392793808185,0.981401019073198,1.86310503308345,41.1,31.1,0.82,"UCL"
"722","Inter",0.491654768682357,1.10323757632184,0.010149218534194,-0.806092104108095,0.439770346888224,-1.18223441258543,0.94168409858805,1.1392793808185,0.981401019073198,1.52983682695625,38.3,25.6,0.67,"UCL"
"723","Milan",0.491654768682357,0.936610167478925,0.66389888135744,-0.985908207580022,0.326179222996188,-0.966161043329389,0.746778069229977,1.08209500089135,0.915885433924576,0.934715030300541,41.2,7.6,0.2,"Regular"
"724","Roma",0.491654768682357,0.769982758636008,0.990773712769063,-0.985908207580022,0.950930404402384,-0.101867566305222,0.707796863358363,0.967726241037041,0.806692792010207,1.55364169882248,52.1,12.2,0.32,"Regular"
"727","Sampdoria",0.491654768682357,0.270100532107256,-0.316725612877429,0.27280451672347,0.610157032726277,0.11420580295082,0.356966010513832,0.224329301984039,0.0423442986096192,1.00216216725486,55,-4.5,-0.12,"Regular"
"728","Bologna",0.491654768682357,-0.396409103264414,0.66389888135744,0.452620620195398,-0.0713897106259366,0.474328085044223,-0.305714489303615,-0.290330117360347,-0.459941854196481,0.855365457413113,49,-2.2,-0.06,"Regular"
"729","Sassuolo",0.491654768682357,-0.729663920950248,2.29827303841556,-0.0868276902203847,0.212588099104152,0.762425910718945,-0.266733283432,-0.347514497287501,-0.525457439345103,0.922812594367427,57.4,-8.9,-0.23,"Regular"
"730","Udinese",0.491654768682357,-0.396409103264414,0.337024049945817,0.632436723667325,-0.582549768140097,0.258254715788181,-0.539601724533302,-0.347514497287501,-0.525457439345103,0.684763875705143,59.7,-17.2,-0.45,"Regular"
"731","SPAL",0.491654768682357,-0.396409103264414,0.010149218534194,0.812252827139253,-0.298571958410008,0.474328085044223,-0.461639312790073,-0.404698877214655,-0.56913449611085,0.740308576726343,51.3,-7.3,-0.19,"Regular"
"732","Parma",0.491654768682357,-0.563036512107331,0.66389888135744,0.632436723667325,-0.468958644248061,0.834450367137626,-0.773488959762989,-0.461883257141809,-0.634650081259472,0.593511866884601,65.3,-25.1,-0.66,"Regular"
"733","Cagliari",0.491654768682357,-0.563036512107331,0.66389888135744,0.632436723667325,-0.75293645397815,0.330279172206862,-0.69552654801976,-0.461883257141809,-0.634650081259472,0.668893961127657,62.1,-20,-0.53,"Regular"
"734","Fiorentina",0.491654768682357,-0.896291329793166,2.62514786982718,-0.0868276902203847,-0.128185272571954,-0.317940935561264,0.0840975694125303,-0.461883257141809,-0.634650081259472,1.14102391980785,41,13,0.34,"Regular"
"735","Genoa",0.491654768682357,-0.896291329793166,1.64452337559231,0.452620620195398,-0.582549768140097,0.546352541462904,-0.69552654801976,-0.633436396923271,-0.809358308322464,0.859332936057485,53.3,-6.4,-0.17,"Regular"
"736","Empoli",0.491654768682357,-0.563036512107331,-0.316725612877429,1.17188503408311,0.0989969752121168,1.48267047490575,-0.734507753891375,-0.633436396923271,-0.809358308322464,1.07754426149791,63.6,-11.3,-0.3,"Relegated"
"737","Frosinone",0.491654768682357,-1.39617355632192,0.337024049945817,1.71133334449889,-1.15050538760027,1.41064601848707,-1.55311307719528,-1.37683333597627,-1.55186827334018,0.541934644507772,62,-23.1,-0.61,"Relegated"
"738","Chievo",0.491654768682357,-1.89605578285067,1.64452337559231,1.53151724102696,-1.37768763538435,1.84279275699915,-1.94292513591142,-1.83430837539351,-2.01047736938053,0.426877763821002,60.3,-24.3,-0.64,"Relegated"
"739","Juventus",0.491654768682357,2.76951166475102,-1.2973501071123,-1.88498872493966,2.08684164332274,-1.83045452035356,2.4229699217094,2.62607325892451,2.46642094910862,1.19260114218468,27.4,27.9,0.73,"UCL"
"742","Inter",0.491654768682357,1.10323757632184,0.990773712769063,-1.34554041452388,0.950930404402384,-1.39830778184147,1.40945856904742,1.31083252059996,1.13427071775332,1.24814584320588,37.2,19.6,0.52,"UCL"
"743","Lazio",0.491654768682357,1.26986498516476,0.010149218534194,-0.985908207580022,2.25722832916079,-0.0298431098865413,1.56538339253388,1.31083252059996,1.13427071775332,1.52586934831188,43.9,19.9,0.52,"Regular"
"744","Milan",0.491654768682357,0.769982758636008,0.337024049945817,-0.626276000636167,0.382974784942206,-0.534014304817306,0.551872039871904,0.853357481182733,0.675661621712963,1.02993451776546,36.9,14.3,0.38,"Regular"
"745","Atalanta",0.491654768682357,0.436727940950173,0.990773712769063,-0.626276000636167,0.439770346888224,-0.750087674073347,0.707796863358363,0.624619961474117,0.457276337884224,1.54173926288937,36.6,27.5,0.72,"Regular"
"746","Fiorentina",0.491654768682357,0.436727940950173,0.010149218534194,-0.0868276902203847,0.26938366105017,-0.245916479142583,0.317984804642217,0.453066821692655,0.282568110821233,1.16086131302971,40.8,13.7,0.36,"Regular"
"747","Torino",0.491654768682357,-0.0631542855785789,1.97139820700393,-0.626276000636167,0.26938366105017,-0.245916479142583,0.317984804642217,0.281513681911193,0.107859883758241,0.823625628258142,47,-1,-0.03,"Regular"
"748","Sampdoria",0.491654768682357,0.436727940950173,-0.970475275700675,0.452620620195398,0.382974784942206,0.762425910718945,-0.149789665817157,0.281513681911193,0.107859883758241,1.121186526586,60.3,-6.8,-0.18,"Regular"
"749","Sassuolo",0.491654768682357,-0.396409103264414,0.337024049945817,0.632436723667325,-1.15050538760027,0.690401454300265,-1.16330101847913,-0.347514497287501,-0.525457439345103,0.835528064191256,48.9,-2.6,-0.07,"Regular"
"750","Genoa",0.491654768682357,-0.396409103264414,-0.316725612877429,0.99206893061118,-0.923323139816204,-0.461989848398625,-0.383676901046844,-0.461883257141809,-0.634650081259472,0.724438662148857,42.6,0.9,0.02,"Regular"
"751","Chievo",0.491654768682357,-0.563036512107331,0.337024049945817,0.812252827139253,-0.75293645397815,0.690401454300265,-0.890432577377833,-0.519067637068963,-0.700165666408094,0.351495669577945,55.2,-21.2,-0.56,"Regular"
"752","Udinese",0.491654768682357,-0.229781694421496,-1.62422493852392,1.53151724102696,-0.0713897106259366,0.978499279974987,-0.578582930404917,-0.519067637068963,-0.700165666408094,0.712536226215743,49.3,-6.1,-0.16,"Regular"
"753","Bologna",0.491654768682357,-0.396409103264414,-0.970475275700675,1.35170113755504,-0.525754206194079,0.1862302593695,-0.461639312790073,-0.576252016996117,-0.743842723173842,0.45068263568723,51.4,-14.8,-0.39,"Regular"
"754","Cagliari",0.491654768682357,-0.396409103264414,-0.970475275700675,1.35170113755504,-0.923323139816204,0.834450367137626,-1.08533860673591,-0.576252016996117,-0.743842723173842,0.573674473662744,59.2,-19.5,-0.51,"Regular"
"757","Hellas Verona",0.491654768682357,-1.06291873863608,-1.62422493852392,2.4305977583866,-1.09370982565426,2.0588661262552,-1.8649627241682,-1.37683333597627,-1.55186827334018,0.30785340448986,70.2,-37.1,-0.98,"Relegated"
"758","Benevento",0.491654768682357,-1.229546147479,-1.95109976993554,2.79022996533046,-0.923323139816204,2.49101286476728,-1.98190634178304,-1.60557085568489,-1.79209208555179,0.518129772641544,73.2,-34.9,-0.92,"Relegated"
"759","Juventus",0.491654768682357,2.6028842559081,-1.62422493852392,-1.5253565179958,1.57568158580858,-1.61438115109751,1.95519545125003,2.39733573921589,2.22619713689701,-1.0014145481527,0,0,0,"UCL"
"760","Roma",0.491654768682357,2.43625684706518,-1.95109976993554,-1.16572431105195,2.31402389110681,-0.822112130492028,2.03315786299326,2.16859821950727,2.00781185306827,-1.0014145481527,0,0,0,"UCL"
"761","Napoli",0.491654768682357,2.10300202937935,-0.316725612877429,-1.70517262146773,2.54120613889088,-0.750087674073347,2.1501014806081,2.11141383958012,1.94229626791965,-1.0014145481527,0,0,0,"UCL"
"762","Atalanta",0.491654768682357,1.26986498516476,0.010149218534194,-0.985908207580022,0.723748156618313,-0.606038761235986,0.824740480973206,1.31083252059996,1.13427071775332,-1.0014145481527,0,0,0,"UCL"
"763","Lazio",0.491654768682357,1.26986498516476,-0.643600444289052,-0.626276000636167,1.40529489997053,0.11420580295082,0.902702892716435,1.19646376074566,1.02507807583895,-1.0014145481527,0,0,0,"Regular"
"764","Milan",0.491654768682357,0.769982758636008,0.010149218534194,-0.44645989716424,0.439770346888224,-0.317940935561264,0.473909628128675,0.796173101255579,0.631984564947215,-1.0014145481527,0,0,0,"Regular"
"765","Inter",0.491654768682357,0.936610167478925,-1.2973501071123,0.0929884132515428,1.29170377607849,-0.0298431098865413,0.902702892716435,0.738988721328425,0.566468979798593,-1.0014145481527,0,0,0,"Regular"
"766","Fiorentina",0.491654768682357,0.436727940950173,0.990773712769063,-0.626276000636167,0.78054371856433,0.546352541462904,0.240022392898988,0.624619961474117,0.457276337884224,-1.0014145481527,0,0,0,"Regular"
"767","Torino",0.491654768682357,-0.0631542855785789,1.64452337559231,-0.44645989716424,1.23490821413247,1.19457264923103,0.201041187027374,0.224329301984039,0.0423442986096192,-1.0014145481527,0,0,0,"Regular"
"768","Sampdoria",0.491654768682357,-0.229781694421496,0.990773712769063,0.0929884132515428,-0.0145941486799188,0.402303628625542,-0.227752077560386,-0.0615925976517313,-0.241556570367742,-1.0014145481527,0,0,0,"Regular"
"769","Cagliari",0.491654768682357,0.103473123264338,-1.2973501071123,0.99206893061118,0.326179222996188,1.91481721341783,-0.812470165634604,-0.118776977578885,-0.285233627133489,-1.0014145481527,0,0,0,"Regular"
"772","Chievo",0.491654768682357,-0.229781694421496,-0.643600444289052,0.99206893061118,-0.355367520356026,0.834450367137626,-0.69552654801976,-0.347514497287501,-0.525457439345103,-1.0014145481527,0,0,0,"Regular"
"773","Bologna",0.491654768682357,-0.396409103264414,-0.316725612877429,0.99206893061118,-0.525754206194079,0.618376997881584,-0.69552654801976,-0.461883257141809,-0.634650081259472,-1.0014145481527,0,0,0,"Regular"
"774","Genoa",0.491654768682357,-0.729663920950248,0.010149218534194,1.17188503408311,-0.639345330086115,1.05052373639367,-1.00737619499268,-0.747805156777579,-0.918550950236833,-1.0014145481527,0,0,0,"Regular"
"775","Crotone",0.491654768682357,-0.729663920950248,-0.643600444289052,1.53151724102696,-0.866527577870186,0.618376997881584,-0.929413783249447,-0.862173916631887,-1.04958212053408,-1.0014145481527,0,0,0,"Regular"
"776","Empoli",0.491654768682357,-0.896291329793166,-0.316725612877429,1.53151724102696,-1.15050538760027,0.834450367137626,-1.24126343022236,-0.976542676486195,-1.15877476244845,-1.0014145481527,0,0,0,"Relegated"
"777","Palermo",0.491654768682357,-1.229546147479,-0.316725612877429,1.89114944797082,-0.923323139816204,1.98684166983652,-1.70903790068174,-1.31964895604912,-1.50819121657443,-1.0014145481527,0,0,0,"Relegated"
"778","Pescara",0.491654768682357,-1.72942837400775,0.010149218534194,2.25078165491467,-0.696140892032132,2.27493949551124,-1.70903790068174,-1.77712399546635,-1.96680031261478,-1.0014145481527,0,0,0,"Relegated"
"779","Juventus",0.491654768682357,2.6028842559081,-1.62422493852392,-1.5253565179958,1.46209046191654,-2.11855234602828,2.1501014806081,2.39733573921589,2.22619713689701,-1.0014145481527,0,0,0,"UCL"
"780","Napoli",0.491654768682357,1.93637462053643,-0.643600444289052,-1.34554041452388,1.74606827164663,-1.25425886900411,1.8772330395068,1.8826763198715,1.72391098409091,-1.0014145481527,0,0,0,"UCL"
"781","Roma",0.491654768682357,1.60311980285059,0.66389888135744,-1.70517262146773,1.91645495748469,-0.606038761235986,1.64334580427711,1.7683075600172,1.61471834217654,-1.0014145481527,0,0,0,"UCL"
"782","Inter",0.491654768682357,1.10323757632184,-0.643600444289052,-0.44645989716424,0.042201413266099,-0.822112130492028,0.473909628128675,1.02491062096419,0.850369848775955,-1.0014145481527,0,0,0,"UCL"
"783","Fiorentina",0.491654768682357,0.769982758636008,0.337024049945817,-0.626276000636167,0.610157032726277,-0.534014304817306,0.707796863358363,0.853357481182733,0.675661621712963,-1.0014145481527,0,0,0,"Regular"
"784","Sassuolo",0.491654768682357,0.436727940950173,1.31764854418069,-0.806092104108095,-0.0145941486799188,-0.678063217654667,0.356966010513832,0.681804341401271,0.522791923032846,-1.0014145481527,0,0,0,"Regular"
"787","Chievo",0.491654768682357,-0.0631542855785789,0.66389888135744,0.0929884132515428,-0.355367520356026,-0.317940935561264,-0.0718272540739278,0.0527761622025767,-0.110525400070498,-1.0014145481527,0,0,0,"Regular"
"788","Empoli",0.491654768682357,-0.229781694421496,0.337024049945817,0.452620620195398,-0.525754206194079,-0.0298431098865413,-0.344695695175229,-0.175961357506039,-0.350749212282111,-1.0014145481527,0,0,0,"Regular"
"789","Genoa",0.491654768682357,-0.0631542855785789,-0.643600444289052,0.812252827139253,-0.24177639646399,-0.101867566305222,-0.110808459945542,-0.175961357506039,-0.350749212282111,-1.0014145481527,0,0,0,"Regular"
"790","Torino",0.491654768682357,-0.229781694421496,0.010149218534194,0.632436723667325,0.155792537158135,0.402303628625542,-0.110808459945542,-0.233145737433193,-0.416264797430733,-1.0014145481527,0,0,0,"Regular"
"791","Atalanta",0.491654768682357,-0.396409103264414,0.990773712769063,0.27280451672347,-0.468958644248061,-0.173892022723903,-0.227752077560386,-0.233145737433193,-0.416264797430733,-1.0014145481527,0,0,0,"Regular"
